id, review
42, "SO MANY QUESTIONS"
42, "definitely the most badass hp film"
42, "<i>Harry Potter and the Chamber of Secrets is definitely one of the four best films in the series. The acting is a bit better than in the first film and the effects and cinematography is great!</p>"
42, "Dobby is the f'ing worst."
42, "when Harry tells Dobby to never try and save his life again... he’s gonna regret saying that 😢😢"
42, "Bastante mas fiel a los libros y a su vez mas larga y oscura lo que le da un toque mas maduro a la películatanta interesante como la primera película de la saga o incluso me atreveria a decir que mas."
42, "rupert grint makes the funniest faces in this movie. also didn’t know that kenneth branagh is in this movie I literally see this man EVERYWHERE"
43, "True to the spirit of Pynchonand what’s moretrue to Pynchon’s sense of humor."
43, "shasta fay hepworth let me talk to u"
43, "I probably watched/understood 35% of this movie and I probably liked it"
43, "No idea what happened but loved every minute"
43, "the best 4/20 movie imo"
43, "my most controversial opinion is that i think this is better than <em>Gone Girl</p>"
43, "Another solid effort by PT Andersonreally well-madeamusing but I just didn't really connect with the story."
43, "(420blaze it)"
43, "I dress likeact like and kind of look like a female Doc Sportello and I’m not as angry about that as one might think."
43, "I really fucking loved this."
43, "4 last movies i saw were with joaquin phoenixi love my life"
43, "I  don't like history in this movie."
44, "I almost shit this off several times in the first 30 minutes - part of it was just the mood I was inbut part of it was that I was having trouble grasping anything about the film.<br> I’m still not really sure what it was aboutor what the point of anything was (watching it over two days probably didn’t help)but I’m glad I finished itand I think I liked it.<br> Still... I’m going to have to sit on this one for a bit before I know for sure how I feel about it."
44, "They get to the plot REAL quick (likedisorientingly quick) and then nothing happens and then I look down at my phone and when I look up the credits are rolling WTF."
44, "PSA: Kristen Stewart still can't act."
44, "I swear to GodKristen Stewart can just try on dresses in this movie and I'll be screaming"""OSCAR!"""for over an hour"
44, "Olivier Assayas creates a companion film to CLOUDS OF SILS MARIAand though the components are similarthe film story and the atmosphere are altogether different."
44, "Assayas uses Polanski's best and creepiest work as a springboard heremost especially FRANTICbut takes an impressive step forward."
44, "And finallyjust another amazing performance from Kristen Stewart."
44, "Highly recommended."
44, "Kept my interestbut lacked something essential. It had the bones &amp; the stylistic aspects of a great filmbut the ghost texting thing rang a bit hollow. And what was the point of that first vomiting woman ghost? An awkward disconnect there."
44, "Kristen Stewart's straight-faced'hard' exteriorbut ultimately extremely emotional/empathic nature is more than a little relatable. I love her performance. But I'm not a fan of the ending. Definitely was trying too hard to be 'deep' when reallyit just ended up being frustratingly anti-climatic. Nothing gets resolved."
44, "This is a movie where Kristen Stewart texts with ghostsyet the most unrealistic part of the movie is iMessage working flawlessly with non-iPhone numbers."
44, "Aaaaaaa what just happenedwhat does it MEAN?? &nbsp;<i>Personal Shopper is tensestylishand psychologicalkind of like a Tom Ford film but better. &nbsp;And Kristen Stewart..I'm not sure if I want to be her or be with hershe's just so cooltalented(criminally underrated)etc. &nbsp;I liked this a lot more than I thought I would even though I'm not entirely sure of what happened or what it meant !</p>"
44, "I feel like this is the real KStew. Was there even a costume department?"
44, "ManI loved the hell out of this. A boldslippery creative vision that leaves a lasting impact. Its portrayal of griefin an age of technology that makes the search for identity and connection all the more difficultis truly stunning. Stewart is masterfula commanding yet frail presence."
44, "The scene with the mug gave me chills tbh"
45, "Crying rivers at the end."
45, "watched this when i first came out and had to watch in intervals because the sex scenes were A LOT lmao"
45, "Just wasn’t feeling the chemistry in this one. Found it hard to watch. It really picked up for me in the third actbut the first 2/3 is just a lotta sex and closeups of people crying."
45, "When all the top reviews are from men 🙄"
45, "قلة ادب وسفالة وشرمطة"
45, "sometimes i whack off to this"
45, "7.5/10"
45, "Fucking Adele why she do that"
45, "we didn’t deserve that ending but adele sure did !"
45, "Just break my heart it's ok"
46, "Jared Leto was fantastiche needs to play more trans roles. honestly so good"
46, "i really had to watch two hours of jared leto and matthew mconugheueueueuy"
46, "Great performancescompletely hollow."
46, "This review may contain spoilers. <a href="""/pangtongshu/film/dallas-buyers-club/""" class="""reveal js-reveal""">I can handle the truth.</p>"
46, "I'm mesmerized by the reality content of this piece of art and Matthew’s performance I’m........ <b>wow.</p>"
46, "this is like pulling teeth but"
46, "<br> <br>"
46, "<br> <b><i>i liked jared leto&nbsp;in this</b></p>"
46, "The casting in this is amazing and Matthew McConaughey's performance is so powerful. Also I want someone to bring me a painting of wild flowers on a first date"
46, "This is a movie that was built to win Oscars."
47, "I was supposed to start my Infinty War Marathon today. I watched this instead. I don't think i've ever made a better decision in my life."
47, "It would be super fucking cool if one daymainstream audiences will talk of master innovators such as Bergman and Kurosawa as much as they do TarantinoSpielbergetc."
47, "A doubtful future nonetheless."
47, "Жизнеутверждающий разговор о смерти в средневековых реалиях с ведьмами и шутками о семейной жизни. Бергманоказываетсясовсем не мрачен и ужасно остроумензаставляет Смерть пилить деревья и играть в шахматыдаже не пытаясь намекнуть на реалистичность происходящего.<br> Все так естественно и органичнои если свыкнуться с этой мысльюто вопросов не возникает."
47, "Barn Cinema,<br> Dartington,<br> Totnes."
47, "There were fourteen people in the cinema. Just fourteen.<br> When I left the lady in the little box office said to me'you didn't fall asleep then?'. I wanted to say'oh fuck offlove'."
47, "This review may contain spoilers. <a href="""/charlie8090/film/the-seventh-seal/1/""" class="""reveal js-reveal""">I can handle the truth.</p>"
47, "第一部伯格曼，只能说看着挺开心的（观感上），其深层次的解读还需要人生阅历的积累"
47, "It's a movie talked to deathso I don't really know what can say about The Seventh SealI don't know if I could recommend this one to everyone but if want movie deals with the themes of death that it'll leave you asking questions you hadn't thought of beforethen this is a must watch."
47, "so that cinema was far too warm. Slept for at least 20 minsdidn't really have a clue what was going onsubtitles weren't helpful. Overall bad experience. On a rewatch I'd probably appreciate it more."
47, "but yeahI'm glad cinema got better than this."
47, "Bergman makes a chess game beautiful and heartwrenching"
47, "Una obra maestra de Bergmanque se cuestiona y se autoresponde acerca de la existencia de un dios sobre nosotros. La película nos muestra la insignificancia de las acciones humanas ante la búsqueda de la verdad o la trascendencia. Al finalninguna de las dos sirven para nadalo único real y seguro es la vida y la muerte."
47, "My friend displeases persons in this movie.My girlfriend enjoy main actor in this movie.I  loved history in this movie.I  loved everything in this movie.My dad contempt everything in this movie.We  recommend main actor in this movie.My sister like villian in this movie.We  enjoy everything in this movie."
48, "<i>You can never replace anyone because everyone is made up of such beautiful specific details.&nbsp;<i><br></i><br> A perfect final scene.</p>"
48, "I just wich I could be friend of this characters... I love you Richard Linklater!"
48, "Most romantic “i know” since han solo"
48, "<br> PHEW the straights at it once again"
48, "I just started randomly sobbing when they were in the car like just out of nowhere sobbing for no reason then just as I gathered myself she reached out to touch his hair and I was gone."
48, "<i>""" Babyyou're gonna miss that plane"""<br> """I know"""</p>"
48, "<i>"""you can never replace anybodybecause everybody is made up of specific and beautiful details."""</p>"
48, "celine reaching out to touch jesse's face before he notices...........one of the most heart wrenching parts in all of cinema ;_;"
48, "EDIT: after watching this I had a dream that I met chris evans and his pup Dodger at the dog park and the three of us had a wonderful afternoon hanging out together so thank you before sunset for giving me that experience"
48, "I have no words. i don’t know what to sayi love love and i’m sad UGH!"
48, """"I want to play you a waltz.""""
48, "*cue tears"
48, "I loved this so much I’m ANGRY. Need to take a few days before I try to watch the next one"
48, "I love how the whole movie builds off of jesses statement about romanticism and cynicism at the beginning"
48, "Love that it all happened in real time"
48, "What can I say I’m a bitch"
48, "<i>"""I like being here."""</p>"
49, "JJ does an outstanding job with this reboot/ tribute film to one of the most iconic and influential franchises this side of the galaxy. the comradery within the new cast as well as a very entertaining story works on all levels for me. haven’t seen this film in a while and after getting back into the original seriesi felt this film should take another looking at. well worth the time."
49, "As someone who hasn’t seen a lot of Star Trek until I was olderthis was a great entry point into the series."
49, "maybe a little too star wars-y but besides that and the stupid part on the delta vega it’s amazing"
49, "Yewould watch again"
49, "The cool action and amazing music make up for it being a movie that's not like Star Trek at all..."
49, "Thanks JJ"
49, "there's no saturation in this movie chris pine's eyes are just like that"
49, "This film is... fine? I guess... I just don't know why it exists."
49, "An excellent reboot is hard to accomplishbut JJ did it. I always liked Star Trekbut never loved it. I know the basicsbut never was more than a casual watcher of the first two series. Probably saw half of the films. My point is that I wasn't a big enough fan to be bothered by the changes they made for this adaptation. The movie may not be true to the foundation of the franchisebut it is a good action movie."
49, "never cared about star trek but i was such a big fan of this<br> accidentally was a hipster about jj abrams before i knew who he was"
49, "What a ride! I was pleasantly surprised - I wasn't expecting it to be so amazing and entertaining. They really nailed the casting. The plot was interestingthe characters were believablethe special effects were awesome. I've seen it twice so far and am planning to go again soon. : )"
49, "-- before bed"
50, "im kin with guy ritchie cause he keeps giving mark strong slick-haired wigs whenever he casts him in a movie."
50, "i cant believe benadryl cubscout and martini racistman think they’re even close to touching this!!!!!! art!"
50, "Robert Downie Junior casually owning a really smartand stylish ass movie. Easily of the better modern Guy Ritchie joints."
50, "this + the great mouse detective are the only valid adaptations of sherlock holmes hornestly and those are just facts"
50, "i cant believe its been almost 10 years since i first watched this!!"
50, "still gay as ever tho. i can't help but comparei really love bbc sherlockbut RDJ and Jude still really did great here."
50, "He may not be as good as Benedict Cumberbatch and this film isn't as awesome as any of the Sherlock episodesRobert Downey Jr does a fantastic job with the role and is probably the best choice Hollywood could find thatyou knowwasn't British. Stillhim and Jude Law (who makes a great Watson) have believable and great chemistry. Guy Ritchie makes a fun and thrilling entry in the ever growing Sherlock Holmes franchise."
50, "Direction: 1.25<br> Writing/Story: 0.5<br> Performances: 1<br> Enjoyability: 1.25<br> Notability: 0"
50, "Nicht zu unterschätzenwie Ritchie hier alle seine inszenatorischen Stärken nutzen kann und seine Handschrift bei dieser größeren Produktion bewahrt. Symphatischwitzig und größtenteils sehr clever."
50, "jude law is a babe and that’s really all i’m here for"
50, "Typische Guy-Ritchie-Optik. Sehr modern. Sehr stylisch. Sieht aber gut aus. Die Darsteller machen ihre Sache allesamt sehr ordentlich.&nbsp;<br> Der Film hat mich gut unterhaltenjedoch bevorzuge ich die Serie „Sherlock“."
50, "i hadn't watched this in such a long time id forgotten how much i love it"
50, "We  enjoy villian in this movie.I  don't like everything in this movie.I  hated everything in this movie.My dog hated persons in this movie.We  enjoy history in this movie.My girlfriend contempt main actor in this movie.We  contempt main actor in this movie.We  don't like everything in this movie."
51, "Ein sehr süßer Film über einen kleinen Jungender mehr über seinen Vater erfahren möchte und die Anfänge des Films"
51, "The best homage to movies that i have ever seen."
51, "The montage of the early days of film brought a tear to my eye. This movie is a celebration of artand I would not be surprised if one day we see a great director who was inspired by Hugo as a child. I wish I had seen it when I was youngereven soI am blown away."
51, "A whimsical love letter to cinemaabout a influential directordirected by a influential director with amazing special effects &nbsp;and child acting"
51, "I can 100% see why this got a best picture nomination:"
51, "A) It's a fantastic movie"
51, "B) it jerks off classic cinema and Georges Méliès work"
51, "<br> And it's a mastapeece"
51, "the only thing that spoils this movie is johnny depp being a producer"
51, "Hugo is a film that screams Martin Scorsese and after looking at the source material you will understand why he choose to make this film. The is a very heartwarming film and mostly takes place in a train station in ParisFrance. It is a very special film that shines a light on the very early days of cinema and filmmaking."
51, "Scorsese channels his inner Spielberg in this beautifully personal film with gorgeous cinematographycream of the crop digital effectsand lush colors that sometimes harken back to that washed over look that the silent films had when they would physically paint over each frame. I hope that this film gets kids interested in film history and helps them understand film as an art form rather than merely as a commoditybut the cynic in me thinks that they’ll just get bored 30 minutes in when they haven’t heard a fart joke."
51, "That nightmare sequence with the train has inception shaking on its grave"
51, "Fantastic film. Wonderful story. I loved the side plots."
51, "We  loved villian in this movie.My sister displeases everything in this movie.My dog hated everything in this movie.My sister don't like main actor in this movie.I  displeases villian in this movie.My dad like everything in this movie.I  displeases persons in this movie."
52, "Inside Llewyn Davis is pure melancholy and broke. I never been this overwhelming and grateful seeing this film starring Oscar Isaac and Carey Mulligan. Frigging Awesome! I LOVE FOLK MUSIC. &lt;3"
52, "Hang meoh hang me..."
52, "A story that means everything about a person who has nothing."
52, "Inside Llewyn Davis doesn't make me cry but it brings me to the point just before you cry. When your eyes are filled with tears and your nose wrinkles and you can feel the overwhelming desire to cry but you don't it just makes you feel so much like crying."
52, "I don't quite understand why I just can't cry at this moviemaybe it's not its purpose for me. It just brings me there because of all the things I feel throughout the movie."
52, "Maybe one day I'll cry. When I'm watching it for the 4th5th time and it all just becomes too much."
52, "What can I say? I like it a lot. It's pretty standard Coens and the Delbonnel style is&nbsp;a nice fit. I would give it a solid 7.5/10 if Letterboxd allowed. Love the folk music."
52, "I would pay Cary Mulligan to just call me a piece of shit for like 5 minutes"
52, "The buried bohemian themes bloomed brilliant in this re-visit."
52, "meh. i've seen better coen movies. it's probably my least favorite. it's not really ... bad? but it's also not good. sometimes a piece of dialogue or scene would be interesting and engaging but ultimately i didn't really care that much about what was going on. probably won't watch it again unless it comes up"
52, "I've been reading a lot of the reviews on this film and I'm sure whatever needs to be said about the melancholic overlay has already been mentioned. Either wayfor me the most significant aspect of the film is the beginning and the end. They're the same scenebut audience members now consume the shot differently because they're perception has been changed compared to the start. Rather then seeing a regular folk singer getting beaten for whatever reason it may bewe instead feel this overwhelming wave of empathy for Isaac's character and a poignant connection we didn't have beforehand."
52, "I'm probably not rating this high enough cause i just wasnt in the mood to be sad today lmao anyways i love oscar isaac with all my heart"
52, "My dad enjoy persons in this movie.My sister enjoy history in this movie.I  enjoy persons in this movie."
53, "omg sophie.......she held your head while you criedshe bought special milk for you. she knows where you hide your pillsdon't treat her like a three-hour brunch friend"
53, "I loved iti simply can't think of one single critique to make me give it less than a 5.<br> the movie is simplewell madeand just straight out charmed me from start to finish."
53, "a. Inspiration: Lady BirdMistress America<br> b. Theme: Greta Gerwig + Noah Baumbach.<br> c. Awards: 1 Nom @ Golden Globes.<br> d. Actors: Greta GerwigAdam Driver.<br> e. To Watch: The Squid and the WhaleMaggie's Plan.<br> f. Format: On TVvia Netflix2-Day Split."
53, "Pretty cool moviea very down to earth film about a narcissist trying to find where the hell they fit in the world. Character interactions were pretty interesting. Maybe I didn’t like it as much because I’m not at an age where majority of the experiences in the movie take place."
53, "A vida adulta em Nova York oferece escapes traiçoeirose Francesmesmo em seu otimismo serelepevive uma crise dos 25 que acabou se estendendo por mais um tempinho (ou uma crise dos 30 sadicamente adiantada). Ao menos ela tem NYonde se dá pra dançar ao som de Modern Lovede David Bowieno meio da rua."
53, "The world doesn't deserve greta gerwig."
53, "this movie attacked me why is she every single best friend I've had that hurt me"
53, "wow if that isn't #relatable idk what is"
53, "Someone recently told me I look like Greta Gerwig. Anything she touches10 stars. 10/10 rating. I'm gonna go be existential and go to Paris or something with no money."
53, "I don't know but perhaps this film is near to what one's 20s to 30s life today would look and feel like. It's delightful yet frustrating as shown with the easygoing Frances facing the lonesomeunstable part of life where her friends come and goshe's moving to placeshad career setbacksdid soul-searchingfeeling a sense of inferiority among a group of peopleeventually leading to things looking up againand by the end leaving Frances better off than she started."
53, "there is no way this girl is straight that's just the tea"
54, "&lt;3"
54, "I CRIED LIKE 3 TIMES"
54, "Having read the book significantly reduced the impact of the film"
54, "Deeply terrifying but equally charming."
54, "there's a scene near the end at a burger place. the actual restaurant is called apache burgersand i pass by it every day on my way to school. so every damn day i'm reminded brie larson really deserved that damn oscar"
54, "ok but who put a lace front on that little boy"
54, "brie larson is brilliantjacob tremblay is brillianti wanna cry to this one last time before i die"
54, "<b>ma: i'm not a good enough ma<br> <b>jack:</b> but you're ma<br> <b>ma:</b> [cries] [nods] i am?<br> <b>jack:</b> [nods]<br> <b>ma:</b> i am<br> <b>ME:</b> [needs to lie down for two weeksis emotionally drained]</p>"
54, "heart-poundingemotionalsad and beautiful. such powerful performance from brie and jacob. it's been a few hours since i saw this and i can't stop thinking about it. just reading stuff and trivias/facts from the movie over and over...... LIFE CHANGING"
54, "This review may contain spoilers. <a href="""/cinematheresa/film/room-2015/""" class="""reveal js-reveal""">I can handle the truth.</p>"
54, "there are so many things here<br> sometimes it scares<br> but thats ok because it's still just you and me"
54, "La amaré siempre"
55, "Die Message von DAWN OF THE PLANET OF THE APES ist so simpel wie zeitlos: der Frieden ist dem Krieg jederzeit vorzuziehen. Matt CLOVERFIELD Reeves und sein Effekte-Team (Weta Digitalwelche u.a. bereits bei der THE LORD OF THE RINGS-Trilogie für die Effekte verantwortlich waren) erschufen grossartige Momentewelche die eher einfach gestrickte Story meist in den Hintergrund drängt. Die interessantesten Figuren sind hier die CGI-Affen und nicht etwa die Menschen; bestes Beispiel hierfür ist der unterforderte Gary Oldman. Etwas vorhersehbar und nicht ohne Klischeesjedoch ein grossartig getrickster und in der zweiten Hälfte mitreissender Sommer-Blockbuster."
55, "That horse-ridingmachine gun-wielding ape villain really stole the show!"
55, "amazing"
55, "That was a damn good monkey movie."
55, "Matt Reeves best work to date. Dawn of the Planet of the Apes is The Dark Knight of this franchise. Incredible performances from every cast member. Some of the best CGI acting we've seen. The writing and consistency in this movie along with some of the best action sequences we got in 2014. A flawless movie in the Sci-Fi/Action genre."
55, "Very good considering it's essentially setting the stage for the next installment. I wish that the human characters had been more than mere sketchesbut this movie truly belongs to the apes. Caesar's story is fascinating to follow and I'm anxious to see what happens next."
55, "The first movie of the prequel was very goodin fact at the time I really appreciatedand the reviews I read told everything the same thing: that this one was better. Mahmaybe for some technical things or acting performancesbut although the intentions were good and the directors didn't want just a usual blockbuster and the trama was not negative at allthe problem was that the plot was partially uninteresting and too long to developespecially the initial part in which the two races get in touch for the first time after years of isolation."
55, "esperaba mucho más :("
55, "Manmaybe a tad better than the first film. It's really close though. I like the setting betterand Gary Oldman is great as alwaysand the effects are taken to another level from the first. I love seeing the society the apes have built. The last battle isn't quite greatbut Koba makes for a compelling villain and the scene of him riding through the fire on horseback is too dope."
55, "Horse-riding Ape dual wielding Negevs"
56, "The only thing worse than this film is nothing. Thank you."
56, "Let me tell youV of Vendetta will always be THAT movie."
56, "My love for the source material has blinded me to some of the most glaring flaws in this film."
56, "An okay but not great adaptation of Alan Moore's wondrous and semi-complicated graphic novel about resistance against tyranny in an England of the near-future."
56, "Hugo Weaving is superb here and this film is certainly stylish. Natalie Portman is also very good. However I found the British tyrannical regime unconvincing and was slightly bored during the scenes with the police and politicians.&nbsp;The English/British inaccuracies in the dialogue were also annoying from a Scottish perspective."
56, "9/10"
56, "mewalking into the crowd of people wearing v masks: hey guys can i join your club? it's been a rough couple of months and i need some friends..."
56, "I wasn’t quite as impressed with this Wachowski outing as I anticipatedthe dystopian thing didn’t really resonate with me but the performances rockedespecially VPortmanand Fry. I’m interested in reading the Alan Moore graphic comic nowto say the least."
56, "I don't normally like comic book/super hero moviesbut this is an exception."
56, "V is my <b>hero.</p>"
56, "<i>“...ideas are bulletproof.”</p>"
56, "Has a cool style."
56, "We  like main actor in this movie."
57, "Natalie performance saved this movie"
57, "I didn't like Natalie Portmans performance of Jackie or maybe I just don't like Jackie. Not sure. Either way I was disappointed. It was OK but over hyped."
57, "a series of skillfully restrained vignettes that knowingly distances the sensational legacy of an american dynasty enough to explore its icon’s own narratives"
57, "the cinematography is exceptional and unlike something like silence of the lambs it justifies the close framing of the characters faces much better since intimacy is a consistent theme of the film rather than an arbitrary stylistic choice"
57, "Natalie Portman gives the performance of her career and should really have been rewarded with an Oscar."
57, "While the film takes place over a few short weeks following the death of her husbandPortman portrays Jackie as an incredibly complex and strong individual. While she falls apart in private she continues to portray the ‘correct’ image for the American public."
57, "She takes on the burden of grief not just for her family but an entire nationwhile protecting the legacy of her husband."
57, "i made the mistake of watching this on tv and for some reason i can’t be completely into a movie that i watch on tv? anyways i’ll rewatch this because the cinematography and camera moves were really great"
57, "Feels like it's deeeep while watching but here I am a day after and am not so sure it was. Either way Natalie Portman kills it"
57, "Everything seems rightbut everything is wrong! The script and Portman's performance are intolerableand the musicwhich is beautifully writtenyet distorts the picture and pushes the audiences further and further..."
57, "Natalie Portman is so magnetic and her Jackie is so compelling that you <i>almost ignore the impeccable camerawork and fantastic score. The way Larrain weaves legacytruthgrief and Jackie’s trauma together is pureunrivaled filmmaking.</p>"
57, "Not really very satisfying. Portman was very good as Jackiebut the story was a bit 'meh'."
57, "My dad loved villian in this movie.We  contempt history in this movie.We  don't like history in this movie.I  enjoy everything in this movie.My girlfriend recommend main actor in this movie.We  don't like everything in this movie."
58, "So me and zoe were ridiculously fucked after a house party and zoe mentioned the hunger games and suddenly I was more in the mood for the hunger games than I've ever been in the mood for anything now I'm no longer fucked I will probably not ever watch the hunger games again"
58, "The best of them allthe whole movie theater was screaming"
58, "I didn’t really care much for the first filmso I was surprised at just how superior this film is. I think the new director made all the difference."
58, "Easily the best of the series."
58, "<b>VIEWED: TRUE 4K ULTRA HD WITH HIGH DYNAMIC RANGE. Shot on 35mm and 65mm film. Presented here with HDR and kept to a 2.39:1 aspect ratio for the entirety of the film.</p>"
58, "Why does almost every movie starring Jennifer Lawrence consist of just a whole feature film's worth of screaming in my face?"
58, "high school sapphic culture is watching the <a href="""https://www.youtube.com/watch?v=DScAWmmJPWE""" rel="""nofollow""">jena malone elevator scene over and over again on youtube and not knowing why you’re so into it</p>"
58, "An exciting continuation of the story that expands on the ideas and themes presented in the first filmbut ultimately felt incomplete. This is a film that is inherently built to be part of a larger wholeso it is somewhat understandablebut it makes no effort to tell a well rounded story arcand ends at the 2.5 hour mark without any semblance of conclusion. It is hard to review a movies like this individually when they are only ever meant to be one piece of a puzzle. It doesn't really hold up as its own thing."
58, "The arena in this is so much better than the last one. The movie itself also improves upon its predecessor as the games are even more exciting."
58, "An improvement on the first onebut againafter reading the bookthe book wins out."
58, "A bit repetitive after the first episodeand also considering that it's 2h20' longthere are some plot jumps that are maybe avoidable. Anywayfor being a middle movieis good enough to be remebered with small pleasure. I just hate that the third chapter will be divided in two partsas it's usual after the last of Harry Potter movies."
58, "It was better than the first one which was actually a Battle Royale copyand now I like this second one with the idea of that revolution. I hope the Mockingjay will be even better..."
58, "<i>Catching Fire is pretty much the same film as the first <i>Hunger Games</i>. Only with a more creative art directiona little political intrigue and a camera that isn’t powered by a vibrator. The love triangle is still there thoughand both the male actors still have the charisma of a sack of potatoes.</p>"
58, "It’s pretty unengaging. But it has Jena Malone and Philip Seymour Hoffman; so I guess it is enjoyable enough."
59, "<b>A Movie Every Year Since I Was Born The Rewatch<br> <i>Movie #21 Star Wars Episode III - Revenge of the Sith</i></p>"
59, "My favourite of the prequels and one of my favourites of the entire Star Wars saga. Hit that like button you know you want to"
59, "I thought Grievous was awesomeother than thatmy appreciation for this movie is exclusively how meme-y it is."
59, "Probably my least-seen of the prequel trilogy. Great because it ties the prequels upbut sloppy execution. Seems rushed in production... moreso than episodes I or II.<br> Alsoif you're watching ALL of them in order for the first time - major spoiler for the twist in the original trilogy..."
59, "The plot ceased to amaze me. I felt the characters were undevelopedand the concept of good vs. evil was too forced in Anakin's struggle for power."
59, "Could have been good.<br> I don't understand how the originals and honestly the newer ones as well are so good but these justI don't know. I really wanted to like theseeveryone is always bashing them and I kind of see why."
59, "Still the best choreographed lightsaber battle of all time"
59, "Anakin's transformation to Darth Vader is how I imagine the Spurs fans feel about Kawhi Leonard this season. So much promise unfulfilled."
59, "ewan mcgregor"
59, "30 minutes makes up for everything bad about the prequels."
59, "this movie is fucking gr8 sans emperor palpatine. he's a big fuckin' joke in this? CG yoda is getting exhausting. that's all."
59, "I  displeases history in this movie.I  like main actor in this movie.We  like villian in this movie.My friend like main actor in this movie.I  contempt everything in this movie."
60, "with Jasmine"
60, "tommy wiseau is the jay gatsby of our time"
60, "omg i cried! beautiful cinematographyperfect casting❤️"
60, "38/100<br> Great producrion design and costumes"
60, "Pace is all over the place sometimes breakneck sometimes at a crawl"
60, "Annoying cuts"
60, "Fine at most times but horrendous cinematography at some points"
60, "Great ensemble cast"
60, "Horrible soundtrack comepletely did not fit the tone of the movie"
60, "Annoying editing aswell"
60, "Overall a movie filled with techinical issues that hinder it from being a memorable adaptation of a classic overated novel"
60, "I wouldn't recommend going into this movie expecting a completely faithful and straightforward adaptation of the book. Every bit of nuance and complexity offered by Fitzgerald's novel is pretty much lost in Baz Luhrmann's extravagant style of directionwrapping the typical 20's love triangle story in a wacky and loud package filled with a sweeping cameraelaborate set designand a soundtrack by <i>fucking Jay-Z.</p>"
60, "This is more of a pseudo-comedic blockbuster than it is <i>Gatsby. It's definitely nothing special or significant or prophetic or socially aware or anything more than what it is—but heyit's fun.</p>"
60, "Absolutely stunning to look atbut like most of Luhrmann's filmsit too often favors style over substance. Much of the modern music used throughout didn't work and took me completely out of the movie."
60, "I get itit's how he directsbut some of the camera swinging in this movie makes me physically ill.<br> The colors and costumes are beautiful and the acting is greatbut something about it just doesn't hit the mark with methings just felt so overplayed and I couldn't get with it. The ending is more true to the story than the beginningwhich I can appreciatebut idk it's just not the book."
60, "ps. Young teenage James Gatz can get it."
60, "The movie has a look that effectively recreates the world described in the source materialbut it’s very cold and distantand never let me be fully immersed in its story as I was with the novel. I thought LeoMulligan and Edgerton are perfect as GatsbyDaisy and Tomrespectivelybut I think Tobey Maguire was woefully miscast as Nick Carraway."
60, "This had me over the moon junior year of high school and that's all that matters."
60, "My fav movie"
60, "there are particular scenarios where women are in facttrash"
60, "god that scene at the end in the pool is <i>PERFECTION. god i FELT that.</p>"
60, "<br> there are so many things very :/ about this movie but gosh dang if baz luhrman's eccentric style of directing doesnt fit the feel of this book perfectly then i dont know what does."
61, "mastapiece"
61, "Still fantastic."
61, "Funny movie and sweet!"
61, "Thought it would be a total shill moviegot a wonderful spin on the hero’s journey. Definitely a love letter to Lego fans like me."
61, "This review may contain spoilers. <a href="""/mabu04/film/the-lego-movie/""" class="""reveal js-reveal""">I can handle the truth.</p>"
61, "i watched this days ago and i haven’t watched anything but the trixie and katya show since. hm"
61, "that fucking song man"
61, "really enjoyable and fun and also i got that song in my head for a few days. is nice"
61, "Miller and Lord have mined the very idea of Lego right down to its most basic function and find in the toy a conflict on not only how to play with Legosbut how to live one's life in the same consumer-driven culture that would bring us a movie about Lego. Because these are the guys who made Clone Highevery frame is packed with throwaway gags -- the attentive viewer will find new reasons to laugh every time. A potent and affecting emotional climax as well. Kids will love it. Adults should too."
61, "an absolute wild ride<br> animation is stellar<br> charlie day's in it<br> so goddamn weirdvibes with thor ragi had no clue what was going on but i enjoyed it nonetheless"
61, "haha fun"
62, "K A T E"
62, "Mellisa McCharty dan Kristen Wiig nggak pernah gagal bikin aku ketawa. Lucu banget! Yang pemeran Kate nggak begitu lucukalo pemeran Leslie cukup lucu lah. Openingnya cukup menyeramkantapi setelah itu hantu-hantunya pada lucu semua. Jadi nggak seram sama sekali. Mungkin karena tujuan filmnya bukan untuk bikin takut kali ya? Seandainya hantunya punmenyeramkanpasti bakalan lebih seru."
62, "yeah this happened and my dad loved it !!!"
62, "did i make my mom watch this with me? yes.&nbsp;<br> did she say we should watch this again with my dad later? yes.&nbsp;THE LEGEND JUMPED OUT FOLKS"
62, "I really liked this. I suppose can see why Ghostbusters fans weren’t crazy about itbut I laughed and it had a few good scares too.&nbsp;I really like that this movie is not beholden to the original 80s Ghostbusters movies because it’s able to be its own thing—it’s a very twenty-teens movie in the same way that the original is very eightiesbut it goes it’s own direction. I’ll be watching this one again."
62, "Not as bad as every Ghostbusters fanboy make it out to be. I laughed a few times."
62, "More like Nutbusters."
62, "<a href="""https://everymovieever.podbean.com/e/episode-2-new-releases/""" rel="""nofollow""">everymovieever.podbean.com/e/episode-2-new-releases/</p>"
62, "It’s hilarious that there was so much uproar over what was really just an averageeveryday remake."
62, "This review may contain spoilers. <a href="""/chimes/film/ghostbusters-2016/""" class="""reveal js-reveal""">I can handle the truth.</p>"
62, "why did a no-talent TV sitcom hack get to write and direct a ghostbusters movie? why is sony"
62, "...mmmmm.... ghost hunting women...."
